ratio,exe_time
0.1,14.029943999999999
0.2,14.841965
0.3,15.258601
0.4,16.35535
0.5,16.736559
0.6,12.68815
0.7,13.403804000000001
0.8,14.198236999999999
0.9,14.870686
1.0,1.4870109999999999
